family,pH,dH,temp
Cyprinid,7.08544511943045,5.953927131721968,74.40751482652226
Pleco,7.281753675204709,13.105186539234085,77.78247183496632
Loach,5.751435334197062,9.22020789265607,83.18452863039045
Cyprinid,7.284150665474212,11.848013537712736,67.96562724746984
Cyprinid,7.452661505187146,6.153800273989548,72.20684568871965
Cyprinid,7.110212680102419,8.177547735222653,67.59075510419575
Rainbow,6.572108923486643,4.952084889185001,80.73631826809005
Loach,7.2068037682749395,9.20968954092274,79.4846304784211
Cyprinid,7.362815606130394,12.30698175259134,67.16517349322974
Poeciliid,7.61237486224294,18.76454559958809,78.05955235419688
Poeciliid,7.998409882784137,15.216925696530112,77.1940847577721
Poeciliid,7.384099596746546,10.64681623749618,76.83831972319828
Pleco,6.151331721724903,19.777740257010088,75.01520684546058
Rainbow,7.076382107578777,5.0265654190778175,80.34717744485636
Rainbow,6.955795475217459,11.054786840134067,80.40222105381473
Poeciliid,7.654379771531637,14.127356430988574,72.53294490919644
Cyprinid,6.972985760042772,13.967717864249728,76.17723829665951
Loach,7.204712647008304,9.973988495786426,81.46326332542645
Pleco,6.858120058953064,3.517968836675452,74.82019500399466
Cyprinid,6.579325850777272,12.317736748479282,80.17862810002617
Loach,6.5118070715449,5.739978502400509,83.21391320739633
Loach,6.926379909299806,6.783448711602271,73.83632933363792
Cyprinid,7.40767018850779,16.718580014827335,72.95046301055484
Cyprinid,6.555917059908111,4.448947158341476,79.10984738355928
Rainbow,7.328634531155036,9.985790336866469,83.1911041689835
Cyprinid,7.132707973924112,8.176452367470727,73.79192017259939
Cyprinid,7.245739859230092,11.58300181311301,70.56073965293326
Pleco,6.627795405273579,3.837552846691531,80.77405981683177
Pleco,6.218514243035958,13.266207433991264,75.45814618660523
Loach,6.4607806906431255,7.181842873972791,79.15708626352345
Loach,5.948008085982448,11.212495922186063,75.74188521737341
Poeciliid,7.20374136754797,15.284353700694355,78.07235441497333
Cyprinid,7.1308631991682665,7.580645654531932,80.43279173682457
Loach,6.011260320852895,7.061773453486812,73.7209564944285
Pleco,7.183765614328529,6.257877232574627,81.52950361167402
Cyprinid,7.170190354381345,5.085957580350026,68.88648888992527
Rainbow,7.023527307602779,5.441250892508196,83.99288747652739
Loach,6.027942418762819,11.409949649512672,83.58867875064894
Cyprinid,6.358605554879544,12.673103819881431,80.05374608471463
Loach,7.002302543806401,9.582215434098114,85.08795194464203
Loach,5.977995200270277,10.04829318988358,83.69480147559136
Pleco,7.093118258064465,19.199051995881355,80.60873157605798
Cyprinid,6.661415624751368,10.376873696391725,75.30044306335006
Loach,7.062264714863584,10.764816998226731,85.80175614968874
Loach,6.8496038494478935,8.257190335229804,84.79868005140807
Loach,6.313787168802151,6.538010840916302,81.74602279146282
Cyprinid,7.252480549306218,10.186664865083149,76.07653084261617
Loach,6.887159350285161,10.863271584376845,76.40489802208887
Rainbow,7.217241072251606,13.586792533787222,77.58696785106807
Rainbow,7.162805604705264,13.654799016986638,82.15857078010622
Rainbow,6.476590325492685,10.036715178326178,78.6863518328545
Poeciliid,7.107454646867426,13.043076625011532,78.2132307978689
Rainbow,7.164053029533747,5.244729013724652,76.91340334823123
Cyprinid,7.043151784218555,14.618802326537375,73.48095980016619
Rainbow,6.7477433335680095,6.17125996182372,81.89465694519141
Cyprinid,6.439855898147134,5.854716273868862,69.08655185938917
Poeciliid,7.919334214568442,19.8321088525021,80.01833936698186
Loach,5.558575690628565,7.031882103575538,84.29811787021207
Poeciliid,7.718324066702831,13.402429770337978,74.99526275889006
Cyprinid,6.724275676430987,4.957741009102775,68.04895782463278
Pleco,6.021315529382422,16.25096347806081,82.57102443803582
Pleco,6.0007891047320125,11.018536300058324,79.5105484692575
Cyprinid,7.2485457690610655,17.51468550913225,69.74615594385504
Cyprinid,6.845302946336824,12.513208646423893,78.85233652160015
Rainbow,6.646465179551931,9.675293915100632,82.78041618614984
Loach,5.762979663382547,11.12102217751595,81.36629128053423
Pleco,6.968871277883119,5.166818210238716,80.95859994655864
Loach,5.587238729461548,10.073735010968862,79.46687986117867
Rainbow,6.410190269783531,11.151533381424088,82.06368930621132
Cyprinid,6.859607671243134,13.41477438081328,74.28360095276933
Cyprinid,7.049300863845921,16.885304159022663,67.99336607470924
Loach,6.155386163832486,9.819624911839144,81.90832120596772
Loach,5.860557271117351,10.180115926531483,80.53863808682526
Poeciliid,7.197723007275084,17.99276080039883,75.46252910987553
Cyprinid,7.322083188149892,9.88611334443688,76.53064196917786
Rainbow,6.668918872438027,8.908018504228316,78.132836027248
Rainbow,6.856095802768192,12.512472514842251,80.12695234257843
Rainbow,6.444373335427891,7.727473762409725,81.66308862120573
Loach,5.702279483517946,10.202791718708047,82.59570380102676
Rainbow,6.946490774690725,13.45923781333277,76.62804580284215
Cyprinid,6.451258611133995,3.8923428540147063,68.62653823121167
Cyprinid,6.371200158629394,5.638185638735198,80.29466569987673
Cyprinid,6.626693881022611,14.0526372070667,68.22152082274526
Poeciliid,7.320148106178481,7.412818091957732,78.92768000767995
Rainbow,6.975019544327666,7.180256045300776,81.82662485847156
Loach,7.068997045182432,10.57838661109562,75.64357140622978
Loach,6.372404200608848,11.56137492755867,79.00569497704235
Loach,5.897294014872303,8.833553391138611,80.4474350460696
Pleco,6.850984740975766,6.086160342725925,79.28022560035848
Pleco,6.828781416444108,18.62408170646544,80.40563161956047
Poeciliid,7.249102251883126,18.0826994367832,78.63649465538676
Pleco,6.69386054297084,18.483114991693498,81.09377512340174
Cyprinid,6.798787290235548,14.064400304264542,69.06082297355424
Poeciliid,7.504753857363924,16.027754359019752,77.2292004361439
Cyprinid,6.451860590996198,11.566351521631974,72.01266145279158
Loach,6.238944851154478,6.684830481884138,82.32586480449882
Poeciliid,7.672198218165242,17.29097226458906,77.1856843890156
Pleco,6.638436652117659,14.131434557060132,82.13642120348369
Rainbow,6.6792155705218,8.975343231602885,76.94954387999351
Rainbow,7.044399393887436,11.351885708522936,82.91972413695174
Pleco,6.542662441601262,9.516655847823484,79.04279519595607
Poeciliid,7.107481695276271,9.07634487603742,79.02569826053586
Pleco,6.696268962636931,4.005505687618411,79.57596829986838
Pleco,6.403391739474102,19.14219233226984,81.5196714021789
Pleco,6.674942518539103,8.670114159416105,82.38830502216001
Pleco,6.7398867900129895,6.998155539915737,78.33157091983489
Pleco,7.343973663966591,6.057975930262334,80.68885627893907
Poeciliid,7.491413633760667,17.77435859905106,75.40128042343083
Loach,6.585190542514964,7.968296188199677,82.54137251253239
Pleco,7.002033092995304,14.000024379052794,76.79135942803029
Loach,5.565485824192366,5.697902262877723,74.19276478957742
Loach,6.631110355541478,6.793037041821759,81.14314763465003
Loach,5.452566657712959,5.246160914190384,80.91481036429938
Cyprinid,6.721307159816673,5.563215354523068,69.657600422511
Rainbow,6.89670516887133,14.973716444652592,79.83089519847202
Pleco,6.140299529623494,15.786295454997182,80.32248270942948
Poeciliid,7.800979730613916,19.748778485821195,74.49380230706068
Loach,5.322092225685795,10.52713925390167,83.10714476269678
Rainbow,6.779521460018461,8.819902923803882,78.40938256032891
Poeciliid,7.229882803652189,18.06852697062725,76.48633013453475
Rainbow,7.282435666307255,8.479631784229992,80.22007681316204
Cyprinid,6.948966842965614,17.23111370637673,69.52903845304489
Poeciliid,7.293074411879695,12.636642988494115,76.85222366799422
Rainbow,6.966193377537832,6.880531249586828,77.86502867484498
Poeciliid,7.148386953126379,15.355728850352747,75.0811014970713
Poeciliid,7.156216954618871,8.704109180121742,79.663414422928
Pleco,6.637937755158102,13.462801335648004,76.76449666869702
Poeciliid,7.150436296325506,12.02725281406664,78.14286746541856
Poeciliid,7.545342892114601,10.152927761154595,73.43678159186386
Cyprinid,7.377320064143842,4.298817264878436,79.59007774749182
Poeciliid,7.563251875629392,12.036552234161434,77.88234672855177
Poeciliid,7.72713939220914,7.37080778992125,76.04847952379328
Cyprinid,7.509500270668598,11.733301168461749,69.65752246921917
Cyprinid,7.252242893202514,15.794128441927404,69.28088126745037
Loach,6.977883530979771,7.606007836286933,75.78686532199019
Poeciliid,7.497693480914869,12.75138296056902,74.13033311821937
Pleco,6.888458688111597,16.739810639936536,80.55465790885489
Pleco,6.809891018922882,11.86276754647927,82.77094896978349
Cyprinid,7.313910568565011,10.431745714499144,73.64807128669962
Rainbow,6.451152568377179,5.213262733911726,78.78490164203693
Pleco,7.234655951694349,9.842618046842375,80.91656406644695
Poeciliid,7.428426940146097,15.031257406431518,74.09110148399677
Rainbow,7.41148905684648,11.505004239196587,80.90477077623413
Rainbow,6.414177170516945,12.97680280588707,83.19706357623096
Loach,7.065198619474578,5.569140937603048,76.09103229023327
Rainbow,6.6819597506974695,6.993156835483159,76.64670205199306
Pleco,6.409963287407033,17.60585261082339,81.11036101794416
Poeciliid,7.387545603874255,9.607978042592023,72.2019433843369
Poeciliid,7.789867680432305,17.82361734242269,73.6920251775782
Pleco,7.027642024837517,18.985435511745024,82.37165359198812
Poeciliid,7.643776800697117,18.31304508423969,71.86599178620594
Pleco,6.311802193704738,15.97853259636362,74.75650111342937
Loach,5.996906059406724,5.207598954018701,80.42719012973136
Loach,6.929674732543175,9.602521824471976,73.65612222586891
Cyprinid,6.403600561785378,7.795263127473614,74.8068354405469
Poeciliid,7.759267248316562,9.292642740477945,79.89739309397876
Loach,6.960160951341018,11.919649996515986,78.45647954037176
Rainbow,7.0002356288555365,13.07789708677494,82.22144692066101
Rainbow,6.503478924090004,6.422968785374398,81.60039698929755
Loach,7.225451772890161,7.34431839251207,82.34045389053429
Pleco,6.445523442382934,6.475344265280122,77.15094232598797
Rainbow,7.29642870010292,10.75217805986206,79.45794522113877
Cyprinid,6.298011821163478,16.487516612968648,68.68648927436712
Pleco,6.204227388758033,16.96188381522787,78.51490015539643
Cyprinid,6.372021623254359,17.189194144385688,78.97918117841168
Pleco,6.13606047673911,16.862464083392382,75.01682318204016
Rainbow,6.653099282008909,8.865077364284701,82.75974125401737
Cyprinid,6.700861589952408,8.29739579206999,68.95808881270911
Loach,5.480610194554729,9.74001272951042,81.97106932670765
Rainbow,6.525361713332995,10.88762429996505,82.96130401274286
Loach,6.831635554315929,8.144723608033205,83.98876190177606
Poeciliid,7.886992201038905,17.01870449675508,73.75103996585253
Poeciliid,7.135479270894806,9.619195657474748,79.07066267759521
Poeciliid,7.5964249198964,19.610723776824724,75.51651309742088
Poeciliid,7.163215543986626,16.03044677903104,80.01799242719322
Poeciliid,7.135101539955691,7.9079611247901,74.17524845622128
Loach,6.335675409783178,10.878593732995483,85.77391718699559
Loach,5.91610892637331,6.747297253989698,73.96376340249388
Cyprinid,6.360798554523297,16.398530196499603,80.31552888106827
Pleco,6.105773875267593,15.331669746900484,82.3954895117002
Pleco,6.09165707161274,10.342139499131092,78.35204465679851
Loach,5.966772963782042,8.192105822947184,83.27942855734695
Cyprinid,7.1425679145263485,7.400538504268269,67.2026984182119
Poeciliid,7.852157020593146,14.36656358665613,73.57565413618497
Pleco,6.629036066000683,8.306074170649625,75.26595733254383
Pleco,7.023579533578422,4.327151857540035,77.27572891617619
Pleco,6.468744145250673,7.071628526870902,75.9200556170967
Poeciliid,7.425675890733963,10.501652370849074,73.88471362273995
Pleco,6.172657393149399,14.865186772886704,79.45783078100682
Pleco,6.219061702347782,16.038126331371195,81.64825782172959
Loach,5.343204306567716,11.86110270890137,85.63423573465924
Rainbow,7.479483947561895,13.49012307671701,78.36011096182087
Cyprinid,6.498917232265551,11.55214946352856,71.96720569779993
Pleco,5.98056603783683,6.7970821051536925,75.57769128267262
Cyprinid,6.322113091584086,4.595975004833666,80.51668939519661
Pleco,6.034009921664908,12.71071612912967,77.07275633230738
Rainbow,7.445808474662352,15.712678888587863,79.89989360105804
Pleco,6.73418361000329,18.38478774794388,80.224885673876
Poeciliid,7.996684790615225,15.43867716462306,78.93194780394158
Pleco,5.979997776386559,18.9964954268939,76.3264980317366
Loach,5.7254108190791175,10.925045988524143,78.41562315660086
Rainbow,6.772683066245256,4.569426113055645,78.26457346976417
Pleco,6.8724147358048695,8.910574528087619,76.200883981423
Loach,5.404054246195417,11.192410200634884,80.34462764129958
Pleco,7.119256829230292,7.417469849905212,80.64665202359203
Loach,6.179252278408246,5.135537158730955,85.6124839585209
Pleco,6.36304380362358,5.262636160915113,80.64270333241664
Pleco,7.082996559466626,8.933287965883707,81.48583059642
Pleco,7.24029327551445,3.2835763120114905,82.70016869987981
Rainbow,7.092008590325964,7.55128275462681,83.13106322015385
Poeciliid,7.519526252167458,15.022424145288475,75.82711720053416
Rainbow,6.698061835743832,11.112261609008735,80.34905464203551
Poeciliid,7.319316520959802,10.86518516654992,73.43042825813615
Rainbow,7.030193654274836,7.289187034186185,78.80599737605
Cyprinid,6.759499772658476,7.710780836033981,78.63625828127356
Cyprinid,6.647395852728591,11.397322335207718,79.02999723686787
Poeciliid,7.560953013506807,17.840604265607805,75.7347938344941
Loach,6.630282769321475,6.745669032203376,79.00210233092261
Loach,6.026160448611917,9.719130399609696,76.95507133532377
Cyprinid,7.420298319240906,12.618912426445505,72.78718112287211
Poeciliid,7.46017907413194,9.417449174884844,79.16723684629561
Cyprinid,6.571303679565567,16.009954616767608,69.2728132563945
Poeciliid,7.735818921424594,18.28172117207203,75.67539262737701
Loach,5.870403098561537,5.602527186513765,73.75556555526093
Poeciliid,7.58058802850352,11.467742359872314,75.95305939426281
Cyprinid,7.432376312085728,18.20226844583272,68.51879688878893
Pleco,6.963813860248821,16.78241177824764,78.04584628476236
Rainbow,6.485987704892701,10.867015588054992,79.38759411954169
Cyprinid,7.427610411461318,9.353113270224126,79.79641752640252
Poeciliid,8.030713178309755,7.376220787209211,72.04102817600064
Cyprinid,6.468246167650684,13.697482996675037,71.7404966844048
Poeciliid,7.232800857627853,14.726710160559096,79.89797996646917
Poeciliid,7.1545237017642656,7.692593084367862,73.93152733194057
Poeciliid,7.51263800095571,9.92544990910748,76.66925378271354
Rainbow,7.153299745454634,15.773548128462968,77.28674824919747
Loach,6.845802117378076,11.370168087559769,76.6424902535752
Loach,6.696671965505194,11.109058681036364,78.5673148952222
Pleco,6.634942439242352,5.920221652624892,78.60347693257908
Poeciliid,7.879698921783467,19.012797207476176,74.35423287521519
Cyprinid,6.934649786303322,10.988418199676904,70.78731542741475
Poeciliid,7.940805652881035,7.225582326016455,72.14863159623313
Poeciliid,7.490809230554706,18.964617570628352,77.68959675921026
Loach,7.135504646764612,8.235702308110497,79.19321122591779
Rainbow,6.692829780546085,14.328296489388393,77.861466970535
Poeciliid,7.916283156223258,9.887650324660058,74.85798505422707
Pleco,6.8124852194782965,8.001802695727156,78.50544407465496
Loach,5.46511197306577,8.405768827355425,79.6524833287736
Loach,5.251935461489994,8.177892655762204,78.63115386995707
Poeciliid,7.547300426238707,12.523193093718326,79.54893477364287
Rainbow,6.709323682043088,12.622052511304986,80.86793349097512
Loach,6.762196095070969,9.530032270384512,77.08029088730373
Rainbow,7.219896931832826,9.967451131621305,83.67487343744772
Cyprinid,6.47646292164424,14.846739863395946,74.72650944561734
Rainbow,6.966208462689977,7.917726091183275,79.95335274704044
Poeciliid,7.142106324052017,14.546524160315558,78.42228397079006
Cyprinid,6.473275470115165,4.593329993554391,74.18823535364076
Poeciliid,7.151295075847551,13.454866886360602,79.29780619717722
Loach,5.881511706387244,10.517051487667551,75.60076850452094
Loach,5.29285133821978,10.78427495154086,81.21995709783182
Loach,6.976355909420294,10.805654436758546,79.444008545243
Poeciliid,7.974567890152442,15.492626068051646,73.74713950771546
Loach,6.613063558387269,5.108882658351783,83.04804506134305
Cyprinid,6.318193043866227,16.030029891091974,78.60123496031197
Cyprinid,6.867663220271558,8.872561755597046,78.87443455878845
Pleco,6.089244920781664,11.75809202211635,77.0272540486468
Rainbow,6.706959159290227,11.341802825510804,79.88926844818788
Loach,5.76088477903527,10.575595855034305,74.26106242514626
Poeciliid,7.45722886644821,15.34514829011296,72.8022301468488
Poeciliid,7.9264765660072145,14.274162723219163,72.32428494206329
Pleco,7.044944850769928,5.103859587419924,82.76422941079444
Cyprinid,6.749985171520035,15.654273834591772,76.97068453595112
Pleco,6.837838932871348,3.209969987689999,75.93495176005126
Rainbow,7.041660274262796,5.761498306438526,80.99234923379005
Loach,6.909532332967279,10.978313414523823,78.83459806622082
Rainbow,6.573790145630958,13.252120911174313,82.22185002124957
Cyprinid,7.179232638918677,17.406250960966844,78.36805904405311
Cyprinid,6.813861132642125,11.187924025296104,77.84935321667604
Loach,6.5777217327283175,7.768061677734322,78.43103798665348
Poeciliid,7.154514647126291,7.276846083936093,77.10200782893364
Loach,6.3421371664549895,5.471413390700344,79.48965029990885
Poeciliid,7.425662871684336,13.459916839303204,78.12691283439018
Pleco,7.285572817504347,3.676024440084593,77.44841125764937
Poeciliid,7.853286814991192,16.986527506745496,71.67768721171731
Poeciliid,7.612603165240624,12.808580720859226,80.55216664853558
Pleco,6.216807050011133,8.4552627301585,81.93643664214711
Pleco,6.5479755978335294,13.822104350213936,77.92413540758936
Rainbow,6.744621725733038,13.19441513168205,77.23129255085775
Loach,6.775359943741456,6.75659917295178,80.17672338749223
Pleco,7.264998090823354,4.649206070011002,81.05597851879794
Rainbow,6.767059900576934,12.03443355826236,81.91395093004118
Cyprinid,6.870128183430591,7.618919399451117,69.68439492598696
Pleco,7.346284769098814,16.057042919047145,80.5030057648913
Cyprinid,6.340030231667541,12.076910157328404,75.07293017519443
Loach,6.74021533392294,8.948825911707104,76.97345961953158
Pleco,6.588472126248929,4.496921259461082,77.37975163914696
Loach,5.420894837983376,8.910697183434785,74.57407007070918
Poeciliid,7.99290355870472,13.836106881331483,71.67883262303177
Pleco,6.914976506253581,17.694688770473533,78.3556904179948
Poeciliid,7.579013613081087,11.909507639910558,78.76573866934982
Rainbow,6.767762714523889,5.576531673182311,78.80309681374129
Pleco,6.276417850852033,18.850446153985978,80.7631363607435
Rainbow,6.758049105449775,10.022855726790617,82.82856612965564
Poeciliid,7.395853285071217,15.610739933377657,75.55599142785827
Pleco,6.437614468520575,18.539291340465,78.29268120888986
Rainbow,6.671010310506926,10.27404689939815,80.76134692207485
Poeciliid,7.75781565428,18.24870288891664,71.5674012343005
Pleco,6.487711032755521,6.721077396833703,80.58942789129812
Cyprinid,7.443487061316354,15.213533766723936,73.35217638743363
Pleco,6.780502866521409,10.631886373633051,80.27233751418473
Loach,6.293240532439801,5.895559949527748,85.91226514999013
Poeciliid,7.472123984413273,17.12482357499414,76.00282818375871
Poeciliid,7.589097322554008,10.639043386136146,78.60930220000688
Rainbow,7.238890856500442,8.38994676087544,81.76787052591393
Cyprinid,7.427872004587584,11.400243529628945,79.80449518547886
Pleco,6.15055191913306,7.899543998533483,77.43852749015103
Rainbow,6.907003288550296,15.307771299027738,79.81689669074699
Rainbow,6.519253960184775,11.677768671972938,76.56980700790083
Cyprinid,7.131428514798015,8.183217438157905,73.85398222323863
Poeciliid,7.5759127243258755,10.591143410665213,76.01139309146744
Rainbow,6.74070292090335,5.25334202417055,81.74012737700195
Poeciliid,7.88971340156574,9.850699404220048,71.71023980761748
Poeciliid,7.580888724320473,17.204603661819622,74.3239684968641
Pleco,6.297553309358827,18.913625833197848,79.59039235483611
Rainbow,6.993562719479797,10.47416830110114,82.45972152047219
Pleco,7.288151266765516,10.04593800467016,77.30006867006605
Cyprinid,6.348207875332876,16.574511630421185,68.26084401567965
Loach,5.786028021500552,5.35198488865027,82.40037041332492
Loach,6.282713181921446,11.97213731346027,73.94483324291609
Rainbow,7.24160574435906,13.638937640956684,80.35119484099384
Pleco,6.648858202778847,9.138746935673888,82.76510610280799
Rainbow,6.479855959667551,7.02684016210951,82.26259737799427
Pleco,6.109699556090493,16.2664600521799,75.88373100153363
Pleco,6.753971377432371,8.405098365021843,76.24087185450792
Rainbow,6.905087277201945,8.893108162625662,76.5005745761237
Cyprinid,7.210853713291963,16.512473518468003,74.00365450765969
Cyprinid,7.029738347328627,13.576364318283606,74.52498397204141
Loach,6.678490721863886,7.927200473701671,84.19579031024898
Pleco,6.8668178350286455,14.74948460379584,78.08613059104574
Loach,6.928305151434795,6.9564197675026405,81.88101538475127
Rainbow,6.489446802021539,7.096228603193226,83.89803114310692
Pleco,6.103157355247943,10.49134928709194,76.37492103936417
Loach,5.992415663592481,5.548482267490539,79.16069013714412
Pleco,7.233187323937766,15.80605515008036,82.51204609150865
Loach,5.578353470435036,8.326408722514898,79.99110826368887
Loach,5.699822509262162,11.132505844544546,84.24741941364363
Loach,7.224558648489608,6.131638256432662,78.79792265963603
Cyprinid,7.372164579725855,9.02587213066516,72.74836452426723
Cyprinid,7.307738234998486,11.708974264164626,76.37226239498374
Cyprinid,7.239945562804865,3.8460882417856417,77.53088406778416
Cyprinid,7.240412954512091,7.555773992599809,69.04367334312447
Loach,6.963708725245043,5.0011801700716445,79.42004466047531
Rainbow,7.485735870380355,8.660248364571764,77.77917446193996
Cyprinid,6.581255425045519,16.80774014037274,67.3965147031413
Cyprinid,7.306768771552374,15.044214314933065,72.79241732900435
Poeciliid,8.032469965797361,10.383281231443384,74.53889386800283
Rainbow,7.269932760857186,5.753859004883649,78.55471520346191
Loach,5.766875002091789,8.977128725491465,85.03587368288818
Rainbow,6.68306584732277,14.891695830904014,79.78833338719241
Pleco,6.835649398531814,12.542636737385102,78.62150887400121
Pleco,6.443243930934319,7.395540768932569,80.02626268645861
Loach,5.624362524374442,5.106434228297453,75.40845378243797
Loach,5.955974527774192,9.687645762022424,84.40577435943528
Rainbow,6.781702702973756,11.59828756285662,80.15242664041902
Pleco,6.549586664316626,9.936851227925594,81.89283493780633
Pleco,7.238890176200807,6.822323923703026,75.53126673201879
Rainbow,7.416437944045879,11.783377470056925,78.93059359832199
Poeciliid,7.233778303328676,7.366123810101628,73.26521451556347
Cyprinid,6.453059490826558,5.952899541444289,73.62543243433124
Loach,6.449740538723555,5.570783330885228,74.46776659819031
Pleco,6.164187807495626,16.667800038283005,75.78981245295546
Pleco,7.239501936049812,12.040614154316073,79.99664607519804
Loach,5.989197114555216,6.695463970969191,80.84415636519732
Poeciliid,7.249713465494722,16.490071521906746,77.35763539889275
Pleco,7.312962675790603,10.455642421726472,75.93118129513326
Pleco,6.751863331346345,16.782983354388453,77.43767425970702
Pleco,6.877959539635245,12.865279275736228,77.39411738485056
Loach,6.108784918605887,10.913118284182742,75.85187203776437
Pleco,6.965464996168881,16.000699961361192,81.97393855084769
Cyprinid,7.272066379630059,6.08768035335776,76.30045801770369
Loach,5.983390136537222,10.73352300667684,79.03395340976796
Pleco,6.276582420088214,11.795223248102838,77.86907205472625
Loach,5.67262179892908,6.555521990685958,81.41135130160367
Loach,5.469095133628068,6.87529194158284,80.73772613809643
Rainbow,6.537994628060413,7.324610933834529,82.44937964108773
Loach,6.365241403708793,7.9784043419165105,82.23767736267645
Cyprinid,7.228309215733703,15.170016831251983,68.87323575186531
Cyprinid,6.530804829818624,11.083291941489335,74.25100071936237
Cyprinid,6.549160619632697,4.841527081259021,67.73704013242029
Pleco,7.024020429129589,8.63703596918492,82.70395611510443
Loach,6.469099377687092,11.642308696538985,74.16401304703442
Cyprinid,7.492924178233318,10.595352128992616,67.92593477857334
Loach,6.88495474982642,9.40560916886677,81.29402951451563
Poeciliid,7.735309142213011,19.702779262660727,72.30844244946795
Cyprinid,6.721393591114366,15.819727590628458,79.73430291328707
Loach,7.192700288863364,9.148880748334578,82.24597682533852
Cyprinid,7.389681857220027,13.203901362238566,77.57101730801872
Pleco,6.261387194834344,10.184836392558516,81.24820210600569
Rainbow,7.105814089357973,13.899250839903749,83.34757842747386
Loach,5.404750707322229,9.49645977790816,75.224446313959
Rainbow,7.1802816773058655,6.508361351745509,78.54254185493666
Pleco,6.233769988299515,13.149339245738098,76.75138952587143
Rainbow,7.228710194214732,7.789124706624904,81.96416496845926
Loach,5.289439061036583,8.348797637691712,80.0273010312868
Poeciliid,7.326049148482291,19.85492054115544,75.61366158880251
Cyprinid,6.539255045058231,17.625463187860888,79.85591911711197
Rainbow,6.5850134938710525,4.613307324567463,79.8750766839967
Poeciliid,7.589940975057339,11.921951520822738,76.18371352537477
Loach,6.646902213395005,10.63899891098589,81.00934875213345
Pleco,7.161323924909098,4.209710407979779,74.99992755965472
Pleco,7.343491359820495,9.4225090656704,80.37731025045427
Pleco,7.204407465094656,5.336027941488785,81.46470790106784
Cyprinid,6.597362784109951,11.460916170475402,75.94870238400317
Loach,6.833136982500213,9.9135973812509,82.15563168987762
Loach,6.73007825154649,11.82891272270304,78.63040850901545
Poeciliid,7.16001931994797,16.149445084096964,72.82603150126963
Cyprinid,6.823651138726935,11.326358128610456,69.93615444407718
Poeciliid,8.001641287204338,8.693261077556707,77.66101232906512
Loach,6.161759471731383,7.283427312949144,82.95294322778642
Loach,7.077827079997518,7.217957147219725,82.64363826343644
Poeciliid,7.279042210618566,7.349684180811572,72.11051292083195
Cyprinid,6.408487226828192,6.191874714466422,68.17928518156401
Loach,7.018984850654965,6.769740633215363,80.30524575591038
Pleco,7.240478317112009,12.484573224719876,74.763925603074
Loach,5.981859940346542,9.695055396913592,73.54295937774117
Loach,6.454927740600742,7.526115941427466,84.47419690252156
Rainbow,6.750133031674307,8.8898222222821,78.96645592721397
Poeciliid,7.115885184305754,12.042621829813818,76.7758976656763
Pleco,6.095138638573428,12.536369025506508,79.080789574714
Rainbow,7.262192001656165,14.912861346369938,81.26855073029078
Poeciliid,7.910908124469177,12.130051603573332,76.26783501414755
Loach,7.096165202847401,8.298026341587793,83.70106202676219
Rainbow,7.261147518641644,11.545254394449202,83.68310841744132
Poeciliid,7.404884726956281,9.789654135011824,75.46294127526704
Pleco,6.329407882370687,5.6848040857666895,78.74524733009838
Loach,7.085604809308971,9.812849125041115,81.68493848668285
Pleco,6.009970942837146,18.413842083027625,76.26150638841779
Poeciliid,7.404099263189328,14.042852901787402,72.01967423164339
Loach,5.467487518632002,10.261308063577133,76.6336823349104
Cyprinid,6.745363229779234,9.668317012572016,72.34012393367017
Pleco,6.578362402149933,3.786489004006855,82.17677547415342
Rainbow,6.4538958120767695,14.406643368794942,81.3652506392679
Loach,7.175116150198276,9.309248973407328,74.37189110596462
Poeciliid,7.9943583594143135,8.927823570712167,73.26088306708108
Rainbow,7.222809783477372,10.971074105751269,78.88650694783257
Rainbow,6.82550259923595,10.688516496912031,76.69510036492457
Cyprinid,7.011338021269098,11.421902189606143,79.6061815422768
Poeciliid,7.130106621983126,9.788564335705448,74.36811034262759
Rainbow,6.773041206009776,4.785311950114703,79.29361825203378
Poeciliid,7.169965267136095,13.289968483184222,71.4292237498645
Cyprinid,7.51599532183368,7.659931931837366,73.87721206595837
Poeciliid,8.022139324443902,9.368002888248183,78.69980705472132
Cyprinid,6.659642186978759,5.09270777180458,74.24845528108916
Pleco,6.73417041910214,5.620877992371789,78.12944619450411
Poeciliid,7.203480693299436,15.481721648469373,78.03083159655053
Rainbow,7.098853234582277,8.343094265869468,76.73036110683823
Pleco,6.42745562372038,19.39350192482177,76.13425475425674
Cyprinid,7.446601782407984,9.988302474566035,68.71948545684378
Pleco,7.225424379644698,3.6020984207796367,77.84626357032734
Rainbow,6.727967578493771,12.37397057184644,80.47454344024065
Cyprinid,6.363955199053413,13.873258947695572,79.65276618899287
Cyprinid,7.390372066328,18.05829076541663,69.71908283666431
Pleco,6.53763644705255,11.459406186481765,81.41755372389767
Poeciliid,7.335531803022509,14.48237945170585,79.28954330409734
Loach,5.308578869980363,8.426426080994473,75.55788023385658
Loach,5.971887535274185,8.883662561182728,82.67566579690615
Cyprinid,6.913594560911193,14.650263080446956,69.56958527010173
Rainbow,6.975425986778519,11.129233827493032,76.84104532093372
Cyprinid,7.263844161515406,6.431206791103178,70.76810495007412
Pleco,6.533856720044357,6.937907283801518,81.78383553447513
